hotelname,address,district,lat,lon,rating,count_rating,star,budget,time,facilities,service,district,URL,image1,image2,review
Khách sạn Liberty 2,"133 Hàm Nghi, Quận 1, Thành Phố Hồ Chí Minh",1,10.77102583426942,106.70342928375334,3.8,307,3,1052592.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bồn tắm nước nóng, Điều hòa nhiệt độ, Nhà hàng, Dịch vụ phòng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Món Ăn Sáng · Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENPWUQgACgAMiRDaGNJOTREdnhPU05nS05yR2dzdlp5OHhkR280WHpCcmJoQUI4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CNIBEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEIgK,https://lh3.googleusercontent.com/proxy/AsTCQj3g2jlFC6DRD25a0EVGFKtHbTXpHbhg7BxaOg20gDHxE2PmjnHhnpWCbb9qQ1sYS7U7c1wx4JmGz2zz1y4aIBhuhqaNBTSYsBNi_JNN29fzkALkyAGkolHwTJMgKtXHajMCu_bHaPCySD0Vs8zZMdVKYv0=s287-w287-h192-n-k-no-v1,https://lh6.googleusercontent.com/proxy/7npYzQhfWD3dZ-fRai39dJYjRxbVfhIK5K7Z9lcaNPMeDMxV5czhGESXMu7GlNqCVCvwF1ASudj3dGlgtHrGjta0ZU8hPh_6jqvqYTO6XufeF519lA3yGQzNYu8VFc8SD4A3nSqSukTFOM5PDx3gUQV-YBmKPNM=s287-w287-h192-n-k-no-v1,Khach san đẹp không gian yên tĩnh
Language Exchange Hotel 3,"212B/C6/7 Nguyễn Trãi, Quận 1, Thành Phố Hồ Chí Minh",1,10.75802,106.680105,3.4,141,1,359657.0,"1 đêm, bao gồm thuế và phí","Wi-Fi miễn phí, Đỗ xe miễn phí, Bồn tắm nước nóng, Điều hòa nhiệt độ, Chấp nhận vật nuôi, Ăn sáng, Dịch vụ phòng, Xe đưa đón ra sân bay",Dịch Vụ · Cơ Sở Vật Chất,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENKd0UgACgAMidDaGtJeHBHeTdNaTFwdTEyR2cwdlp5OHhNWFJyTm1odFpIcDZFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CLYBEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEOgK,https://lh3.googleusercontent.com/p/AF1QipMl-SSd1cllmHbSvRWHQ72_CO2delYLRThF_KlZ=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipN9hNG94uW1Hf_WuLn3nIn4OhsSNz-aD6pdBAhQ=s287-w287-h192-n-k-no-v1,Lịch sự kín đáo ấm cúng đầy đủ tiện ngh
Khách sạn Sài Gòn Star,"204 Nguyễn Thị Minh Khai, Quận 1, Thành Phố Hồ Chí Minh",1,10.77521205,106.69050185647517,3.7,345,3,519279.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Điều hòa nhiệt độ, Spa, Nhà hàng, Dịch vụ phòng, Dịch vụ giặt là, Phù hợp với trẻ em",Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENLNEUgACgAMiRDaGNJNXJLV3dhXzdyTGtwR2dzdlp5OHhkR042WjNwd2FCQUI4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CBkQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQhgs,https://lh4.googleusercontent.com/proxy/50yEvgWJ9Fz0THIlZzgHF3hQ2jPaxTodwJiocraTgeTzCU5Sfoae2FoePghKZJEw8WfVZvpexNgqb8jLUQr8SKvrobcEXZcLZghZ2iL6s4KK2_ku1K34ORAnrnxWRENeZ9ssgaMamtxxrYSDK3xVLpEJY9JdHg=s287-w287-h192-n-k-no-v1,https://lh6.googleusercontent.com/proxy/xjUMXncuKPXtxD2SqMmUSbxwg_V7X-z3oVv4ChGG8DT8UkWrSXqdB_WmmbEVde53GeMqk1yCMNCRJTBuOUhYx_XUgP_0DMK-zOiPN0Hr91WtBoZqINLtw8ITAIFZhNRSU0gWDOM80ECnFKrKGxJTK_5kqduLyg=s287-w287-h192-n-k-no-v1,"tầm view đẹp, dịch vụ ăn uống cafe rất gần chợ"
Ailen Garden 2 Hotel,"283/8 Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh",1,10.825479,106.680691,3.7,22,1,402289.0,"1 đêm, bao gồm thuế và phí","Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Chấp nhận vật nuôi, Ăn sáng, Dịch vụ phòng, Xe đưa đón ra sân bay, Dịch vụ giặt là",,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENNQUUgACgAMidDaGtJX0tiY25adkU4cXc5R2cwdlp5OHhNWFEzY0RaNVh6SnpFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CPYBEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEKYL,https://lh3.googleusercontent.com/p/AF1QipMUb7K__iyargpm8dgMvj8xhUr9Xt5JTr-rzfJS=s287-w287-h192-n-k-no-v1,https://lh5.googleusercontent.com/proxy/pbSjP0hX1hfLdFInCiFr9ylmtDoa0kkvCwG5yZQrQb1NgalR8OM6_21CAVWPVGUrICAcwKdglgk1ZS6Zi5j5D1rMYBPH9B_JflDQFXZ7R0T_DWwwOtUkhZwpQ_iJcMJ5Vc3mkWMa1YUv6hxcRs47skmZxyfcPl4=s287-w287-h192-n-k-no-v1,Phòng ốc sạch sẽ. Cô chú chủ nhiệt tình dễ thương. Đồ ăn ngon. 10 điểm
A25 Hotel - 167 Phạm Ngũ Lão,"167 Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh",1,10.7691826,106.6945892,4.6,267,2,663499.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Bồn tắm nước nóng, Điều hòa nhiệt độ, Chấp nhận vật nuôi, Nhà hàng, Xe đưa đón ra sân bay",Dịch Vụ · Vị Trí · Tình Trạng Vệ Sinh,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENQWUUgACgAMihDaG9Ja1o3Nm5kNkxuWVNUQVJvTkwyY3ZNVEZ3WmpZNE1XYzBheEFCOA1IAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CEIQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQgQw,https://lh6.googleusercontent.com/proxy/T7AN8LsE6GVseyHt1-82XyhcF2SOlj-eAcYzTJAZs3bCId7LCawn8GDJ3QOPSYjne3CnXdMBjJ2J9kh0V9pSIDLm-RyfeUbRV6tzqkEz_KvvXDvIWuGh-2ozObnYvT_isDvxXtR4vdeUyktUVNzIWRqKY6Bey4U=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipNRupxHYlL0AMW7VXCtzTh-6lgnup7es6K2QCA=s287-w287-h192-n-k-no-v1,"Home đẹp, sạch sẽ, không gian thoải mái, thích hợp đi gia đình, nhóm bạn bè.
Cô Chú chủ nhiệt tình.
Mua đồ về cô chú hỗ trợ chế biến các món ăn."
Khách sạn Rạng Đông,"81 - 83 Cách Mạng Tháng Tám, Quận 1, Thành Phố Hồ Chí Minh",1,10.776673,106.683826,4.0,955,3,799929.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Spa, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Vị Trí · Món Ăn Sáng · Ăn Tối,1,https://www.google.com/travel/search?q=kh%C3%A1ch%20s%E1%BA%A1n%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoHCgU6A1ZORA&qs=CAEyJkNoZ0l0Y2V3aU96RHZJZlhBUm9MTDJjdk1YUm5YM1JzWW1nUUFROAZCCRE6Oqm7YoCSL0IJEfWYu0GdWKrzQgkRc4oIMHAo9RJaVggBMlKqAU8QASoQIgxraMOhY2ggc-G6oW4oQjIeEAEiGrgZ81ydxTaKA2WH4tQIDG7me5Wgf0z2ICpmMhkQAiIVa2jDoWNoIHPhuqFuIHF14bqtbiAx&ap=aAG6AQdyZXZpZXdz&ictx=111&ved=2ahUKEwiH2cST1OKQAxUoUMIFHYdJHUIQwIsFegUIAxDwAw,https://lh5.googleusercontent.com/proxy/C96olWGR0OSjHKTmyzoQfu_up6B3377C68KtYulvZYkt0k9OfBm-5RuYua_1BJ4--dwAdj9e7mcgW_z9oke_kvFFz9o4QFiuBA3tUO8xo-B1gHJjoMty3HRXlLw51_CjYhB7k8pLpuyhRHp4oIdlSS2Y9DGbKQ=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipOHzpm2eyi4YU7IXnNYLwcYHvtq7HWmv9VK8QXw=s287-w287-h192-n-k-no-v1,"Anh, chị chú rất ok, nhiệt tình, thân thiện, phòng sạch sẽ, cảnh quan xung quanh rất đẹp. Sẽ quay trở lại cho những lần sau."
California Saigon Hotel & Rooftop Pool,"52 - 54 Thủ Khoa Huân, Quận 1, Thành Phố Hồ Chí Minh",1,10.7740724,106.6969553,3.8,393,4,1002122.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Bể bơi ngoài trời, Điều hòa nhiệt độ, Trung tâm thể dục, Spa, Nhà hàng",Món Ăn Sáng · Vị Trí · Dịch Vụ,1,https://www.google.com/travel/search?q=kh%C3%A1ch%20s%E1%BA%A1n%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoHCgU6A1ZORA&qs=CAESBENCST0yKENob0kyTWZMdllMb19OdUNBUm9OTDJjdk1URnpkMlJuTVhZd2VoQUI4BkIJETo6qbtigJIvQgkR9Zi7QZ1YqvNCCRFziggwcCj1EkgAWlYIATJSqgFPEAEqECIMa2jDoWNoIHPhuqFuKEIyHhABIhq4GfNcncU2igNlh-LUCAxu5nuVoH9M9iAqZjIZEAIiFWtow6FjaCBz4bqhbiBxdeG6rW4gMQ&ap=MAFoAboBB3Jldmlld3M&ictx=111&ved=0CIUEEMCLBWoXChMIgJzXlNTikAMVAAAAAB0AAAAAEHc,https://lh3.googleusercontent.com/p/AF1QipMeZJBIqOMgnw2WwL11S7eIKdtyG2wIHW7kyZDr=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipPMIQwfcLUVpnWLlI4VF3G1rdMWdOVLid96V-Ow=s287-w287-h192-n-k-no-v1,Friendly owner & very affordable.
Asian Ruby Hotel and Apartment,"122F-122F1 Bùi Thị Xuân, Quận 1, Thành Phố Hồ Chí Minh",1,10.7697367,106.6882034,4.2,625,3,741078.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bồn tắm nước nóng, Điều hòa nhiệt độ, Quán bar, Nhà hàng, Dịch vụ phòng, Xe đưa đón ra sân bay",Món Ăn Sáng · Vị Trí · Dịch Vụ,1,https://www.google.com/travel/search?q=kh%C3%A1ch%20s%E1%BA%A1n%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoHCgU6A1ZORA&qs=CAESBENFZz0yKENob0loY1hvaFlLSDBfS1JBUm9OTDJjdk1URmphbWRuY25CbU1oQUI4BkIJETo6qbtigJIvQgkR9Zi7QZ1YqvNCCRFziggwcCj1EkgAWlYIATJSqgFPEAEqECIMa2jDoWNoIHPhuqFuKEIyHhABIhq4GfNcncU2igNlh-LUCAxu5nuVoH9M9iAqZjIZEAIiFWtow6FjaCBz4bqhbiBxdeG6rW4gMQ&ap=KigKEgmaz_c7DoMlQBGNq5ELj6taQBISCfafiHC0jyVAEY2rka9DrVpAMABoAboBB3Jldmlld3M&ictx=111&ved=0CJwCEMCLBWoYChMIgJzXlNTikAMVAAAAAB0AAAAAENwC,https://lh3.googleusercontent.com/p/AF1QipPeJpw_EscR8LQHiRjU_dkEdUJd4unlC-rL-tja=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHS8vZh3jVSzDO8y2bo6SRf_HGdfAHPKr2DWvh3H9rJJI4uA70nJmK3eAcm1ByLAhbgoDRIWJBlpU56SD014rMFYAKav4-YumhLprOI06DSMeybmkDbW585YxLeuT-0-1ZIyFa08ZGBx4=s287-w287-h192-n-k-no-v1,"Anh chị chủ dễ thương vô đối, nấu ăn siêu ngon 🥰🥰"
Cicilia City Hotel Saigon Center,"12D Cách Mạng Tháng Tám, Quận 1, Thành Phố Hồ Chí Minh",1,10.780396,106.676164,4.4,1600,4,90770728.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bồn tắm nước nóng, Điều hòa nhiệt độ, Spa, Quán bar, Nhà hàng, Dịch vụ phòng",Dịch Vụ · Vị Trí · Cơ Sở Vật Chất,1,https://www.google.com/travel/search?q=kh%C3%A1ch%20s%E1%BA%A1n%20qu%E1%BA%ADn%201&gsas=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoHCgU6A1ZORA&qs=CAESBENGbz0yJ0Noa0luSUMxdmFxN3R1UkhHZzB2Wnk4eE1XWTJNWGN4ZDJOMkVBRTgGQgkROjqpu2KAki9CCRH1mLtBnViq80IJEXOKCDBwKPUSSABaVggBMlKqAU8QASoQIgxraMOhY2ggc-G6oW4oQjIeEAEiGrgZ81ydxTaKA2WH4tQIDG7me5Wgf0z2ICpmMhkQAiIVa2jDoWNoIHPhuqFuIHF14bqtbiAx&ap=KigKEgmaz_c7DoMlQBGNq5EbyqtaQBISCfafiHC0jyVAEY2rkZ8IrVpAMAG6AQdyZXZpZXdz&sa=X&ved=0COYCEMCLBWoYChMIgJzXlNTikAMVAAAAAB0AAAAAEPEG&hl=vi-VN&gl=vn&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103,https://lh3.googleusercontent.com/p/AF1QipMaQmkzq0wntF8X8GZgjJ58MQEhjYBc9QvuhTB5=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipOPo3QFfcuZCXVQyb5IjS1ISu6UIJdXbYVX-EgY=s287-w287-h192-n-k-no-v1,"Phòng sạch sẽ. Chị chủ nhiệt tình, dễ thương, nấu ăn ngon."
Khách sạn Oscar Sài Gòn,"68A Nguyễn Huệ, Quận 1, Thành Phố Hồ Chí Minh",1,10.7747783,106.7033841,3.8,1100,4,1372647.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Điều hòa nhiệt độ, Trung tâm thể dục, Spa, Quán bar, Nhà hàng, Dịch vụ phòng",Vị Trí,1,https://www.google.com/travel/search?q=kh%C3%A1ch%20s%E1%BA%A1n%20qu%E1%BA%ADn%201&gsas=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoHCgU6A1ZORA&qs=CAESBENKQUIyJkNoZ0k0LVBaeF9tbnljcXVBUm9MTDJjdk1YUmthMlF6ZEdnUUFROAZCCRE6Oqm7YoCSL0IJEfWYu0GdWKrzQgkRc4oIMHAo9RJIAFpWCAEyUqoBTxABKhAiDGtow6FjaCBz4bqhbihCMh4QASIauBnzXJ3FNooDZYfi1AgMbuZ7laB_TPYgKmYyGRACIhVraMOhY2ggc-G6oW4gcXXhuq1uIDE&ap=KigKEgmaz_c7DoMlQBGNq5EbyqtaQBISCfafiHC0jyVAEY2rkZ8IrVpAMAG6AQdyZXZpZXdz&sa=X&ved=0CLADEMCLBWoYChMIgJzXlNTikAMVAAAAAB0AAAAAEMEI&hl=vi-VN&gl=vn&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103,https://lh3.googleusercontent.com/p/AF1QipP8f_xNMQL2SIioLsPMOPlJAm9Tf7ejYvEIVktI=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipNM58CH0TxtLoXJoBVQRp2MBjIYG03-QLDNE6iw=s287-w287-h192-n-k-no-v1,"Phòng sạch sẽ, thoáng mát.Cô chủ nấu ăn ngon, tận tình. Ai đến côn đảo nhớ ghé home stay nhé"
Khách sạn Silverland Min,"Hai Bà Trưng/81 Ward, Quận 1, Thành Phố Hồ Chí Minh",1,10.792016,106.717815,4.4,567,3,2307122.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bồn tắm nước nóng, Điều hòa nhiệt độ, Quán bar, Nhà hàng, Dịch vụ phòng, Xe đưa đón ra sân bay",Dịch Vụ · Vị Trí · Món Ăn Sáng,1,https://www.google.com/travel/search?q=kh%C3%A1ch%20s%E1%BA%A1n%20qu%E1%BA%ADn%201&gsas=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoHCgU6A1ZORA&qs=CAESBENNWUIyJENoY0lzY2FEcUxITnc1UUZHZ3N2Wnk4eGQzSjBPV0o0TVJBQjgGQgkROjqpu2KAki9CCRH1mLtBnViq80IJEXOKCDBwKPUSSABaVggBMlKqAU8QASoQIgxraMOhY2ggc-G6oW4oQjIeEAEiGrgZ81ydxTaKA2WH4tQIDG7me5Wgf0z2ICpmMhkQAiIVa2jDoWNoIHPhuqFuIHF14bqtbiAx&ap=KigKEgmaz_c7DoMlQBGNq5EbyqtaQBISCfafiHC0jyVAEY2rkZ8IrVpAMAG6AQdyZXZpZXdz&sa=X&ved=0CKMCEMCLBWoYChMIgJzXlNTikAMVAAAAAB0AAAAAEPsJ&hl=vi-VN&gl=vn&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103,https://lh3.googleusercontent.com/p/AF1QipNvIpKp3t7NKDSfHzwzeghXSqlx5VmJZndVgOCu=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipMNKuJENEavBTvG2c4GMSw7jKTqGeglpKOXzHgt=s287-w287-h192-n-k-no-v1,Phòng sạch sẽ thoáng mát. Chị chủ dễ thương và nấu ăn bao ngon. Nhà mình ai đến côn đảo chải nghiệm nhé
Silverland Sil Hotel & Spa,"20 - 22 - 24 Thái Văn Lung, Quận 1, Thành Phố Hồ Chí Minh",1,10.7795471,106.7042737,4.3,783,4,2045496.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bồn tắm nước nóng, Điều hòa nhiệt độ, Trung tâm thể dục, Spa, Quán bar, Nhà hàng",Dịch Vụ · Chăm Sóc Sức Khỏe · Món Ăn Sáng,1,https://www.google.com/travel/search?q=kh%C3%A1ch%20s%E1%BA%A1n%20qu%E1%BA%ADn%201&gsas=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoHCgU6A1ZORA&qs=CAESBENNWUIyJENoY0lvZWpJaDdPcnliY0JHZ3N2Wnk4eGRISmpNbVo1WXhBQjgGQgkROjqpu2KAki9CCRH1mLtBnViq80IJEXOKCDBwKPUSSABaVggBMlKqAU8QASoQIgxraMOhY2ggc-G6oW4oQjIeEAEiGrgZ81ydxTaKA2WH4tQIDG7me5Wgf0z2ICpmMhkQAiIVa2jDoWNoIHPhuqFuIHF14bqtbiAx&ap=KigKEgmaz_c7DoMlQBGNq5EbyqtaQBISCfafiHC0jyVAEY2rkZ8IrVpAMAG6AQdyZXZpZXdz&sa=X&ved=0CIUDEMCLBWoYChMIgJzXlNTikAMVAAAAAB0AAAAAEPsJ&hl=vi-VN&gl=vn&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103,https://lh3.googleusercontent.com/p/AF1QipNefedwdg-iqXOp0gSqRY9PCtwD281iweQ7-fnb=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipOmbX_mh---9dycQW8onJ30r5vmP-19pQK7MjWv=s287-w287-h192-n-k-no-v1,"Phòng sạch sẽ thoáng mát, đồ ăn ngon, nhất là kem dừa, ngon nhất côn đảo, chị chủ rất nhiệt tình"
